timestamp,employee,door
1677083104,168846,3-10
1677083107,168857,1-0
1677083113,168880,4-23
1677083114,168801,1-18
1677083119,168840,6-0
1677083122,168893,3-14
1677083123,168862,4-3
1677083126,168841,2-0
1677083128,168828,3-13
1677083131,168785,4-24
1677083135,168809,3-7
1677083136,168891,3-13
1677083140,168881,1-19
1677083142,168849,3-3
1677083144,168837,6-1
1677083148,168800,1-0
1677083154,168861,2-9
1677083155,168778,1-4
1677083158,168813,6-15
1677083160,168816,5-19
1677083164,168876,5-20
1677083169,168838,6-24
1677083173,168817,3-1
1677083176,168848,3-3
1677083181,168781,6-0
1677083186,168841,2-12
1677083190,168849,3-16
1677083195,168868,3-7
1677083201,168804,5-13
1677083206,168782,3-0
1677083209,168848,3-14
1677083215,168857,1-14
1677083217,168810,2-24
1677083222,168805,6-8
1677083227,168845,4-0
1677083229,168838,6-23
1677083234,168846,3-3
1677083238,168846,2-0
1677083239,168833,3-9
1677083240,168830,2-1
1677083246,168841,2-22
1677083249,168842,2-25
1677083252,168852,4-5
1677083258,168874,2-7
1677083260,168824,3-1
1677083261,168774,2-0
1677083265,168867,6-5
1677083271,168791,1-0
1677083275,168894,1-15
1677083279,168899,6-12
1677083285,168838,1-0
1677083288,168864,5-11
1677083293,168898,3-7
1677083296,168876,5-13
1677083299,168818,1-16
1677083300,168800,2-0
1677083302,168894,4-0
1677083304,168838,4-0
1677083306,168844,1-11
1677083312,168855,6-20
1677083318,168799,4-23
1677083323,168785,4-20
1677083327,168872,5-14
1677083332,168823,4-0
1677083337,168897,5-19
1677083338,168803,6-0
1677083342,168883,3-1
1677083344,168799,4-4
1677083347,168835,1-6
1677083353,168809,3-2
1677083357,168857,1-18
1677083363,168825,0-0
1677083368,168893,3-25
1677083370,168793,4-20
1677083375,168828,3-20
1677083381,168860,1-14
1677083382,168877,6-0
1677083384,168899,6-1
1677083389,168847,2-0
1677083394,168820,1-19
1677083398,168817,3-23
1677083399,168899,6-2
1677083400,168800,2-1
1677083406,168843,0-0
1677083407,168792,4-13
1677083411,168865,4-12
1677083413,168869,6-24
1677083414,168835,1-23
1677083420,168842,2-20
1677083426,168794,6-16
1677083427,168810,2-16
1677083433,168843,1-0
1677083439,168793,4-9
1677083445,168895,2-5
1677083450,168876,5-18
1677083455,168802,4-18
1677083457,168787,1-17
1677083459,168876,5-14
1677083461,168831,0-0
1677083468,168851,4-14
1677083474,168792,4-12
1677083476,168873,5-3
1677083479,168803,6-1
1677083484,168892,4-19
1677083490,168816,5-7
1677083491,168787,6-0
1677083497,168853,4-4
1677083503,168848,3-18
1677083509,168809,3-24
1677083514,168864,5-19
1677083517,168775,6-21
1677083519,168877,6-10
1677083525,168825,3-0
1677083528,168782,5-0
1677083533,168832,1-0
1677083534,168876,5-15
1677083535,168802,4-4
1677083544,168816,5-20
1677083545,168881,6-0
1677083550,168847,2-12
1677083556,168862,0-0
1677083561,168845,4-3
1677083564,168815,1-13
1677083573,168845,4-13
1677083575,168773,3-11
1677083579,168878,6-0
1677083583,168848,3-10
1677083584,168775,6-10
1677083587,168827,4-20
1677083592,168804,5-9
1677083594,168816,5-23
1677083599,168833,3-17
1677083602,168856,5-25
1677083603,168801,2-0
1677083613,168775,6-7
1677083619,168779,5-9
1677083624,168794,6-22
1677083626,168871,1-13
1677083632,168845,6-0
1677083637,168889,0-0
1677083638,168782,5-2
1677083643,168866,1-22
1677083649,168853,4-7
1677083651,168871,1-12
1677083653,168876,5-15
1677083654,168869,6-16
1677083659,168870,6-8
1677083665,168892,4-19
1677083667,168891,3-23
1677083672,168877,6-10
1677083675,168869,6-2
1677083677,168898,2-0
1677083680,168862,2-0
1677083685,168827,4-13
1677083689,168813,6-12
1677083691,168797,1-15
1677083693,168818,4-0
1677083694,168812,2-22
1677083696,168843,1-3
1677083698,168831,4-0
1677083704,168828,3-2
1677083710,168812,2-21
1677083713,168787,6-11
1677083715,168865,4-15
1677083720,168820,1-23
1677083725,168857,0-0
1677083727,168799,4-19
1677083733,168873,4-0
1677083738,168782,5-5
1677083744,168836,1-0
1677083749,168778,1-7
1677083753,168828,3-1
1677083759,168825,3-10
1677083760,168836,1-6
1677083764,168831,4-17
1677083765,168862,2-8
1677083770,168815,1-13
1677083771,168793,4-24
1677083773,168850,1-0
1677083776,168810,2-22
1677083778,168804,5-14
1677083779,168876,5-8
1677083781,168890,4-0
1677083782,168798,5-11
1677083784,168899,6-9
1677083789,168790,4-4
1677083799,168891,3-12
1677083810,168890,4-7
1677083812,168868,0-0
1677083817,168813,6-25
1677083823,168806,4-19
1677083827,168874,2-24
1677083833,168864,5-1
1677083836,168819,6-4
1677083839,168860,6-0
1677083842,168840,6-17
1677083845,168859,4-4
1677083849,168883,3-9
1677083852,168806,4-17
1677083858,168843,1-22
1677083862,168778,1-14
1677083863,168815,1-4
1677083864,168812,2-21
1677083870,168880,6-0
1677083874,168837,0-0
1677083875,168832,1-1
1677083886,168796,0-0
1677083888,168821,6-1
1677083892,168822,0-0
1677083897,168778,1-25
1677083900,168842,2-12
1677083901,168832,2-0
1677083904,168876,5-7
1677083910,168873,4-1
1677083914,168800,2-21
1677083919,168890,4-13
1677083921,168808,3-23
1677083926,168867,6-22
1677083931,168809,3-18
1677083936,168890,4-12
1677083937,168817,3-23
1677083942,168825,3-13
1677083944,168862,1-0
1677083950,168822,4-0
1677083953,168837,3-0
1677083954,168783,3-5
1677083956,168778,1-8
1677083958,168847,2-19
1677083960,168898,2-17
1677083966,168874,2-18
1677083967,168844,1-14
1677083972,168787,6-18
1677083976,168837,3-16
1677083981,168794,6-17
1677083982,168894,4-10
1677083986,168793,5-0
1677083992,168809,3-11
1677083997,168836,4-0
1677083999,168809,3-21
1677084000,168815,1-7
1677084004,168779,5-11
1677084005,168881,6-23
1677084019,168864,5-17
1677084023,168860,4-0
1677084028,168870,6-9
1677084029,168849,3-4
1677084033,168821,6-11
1677084037,168873,4-8
1677084040,168848,3-12
1677084044,168824,3-8
1677084047,168858,0-0
1677084052,168840,6-25
1677084057,168816,5-24
1677084060,168874,3-0
1677084063,168775,6-3
1677084064,168852,0-0
1677084068,168866,1-24
1677084070,168830,2-22
1677084075,168824,3-0
1677084080,168857,1-0
1677084086,168817,0-0
1677084092,168835,1-19
1677084096,168893,3-1
1677084100,168814,3-5
1677084104,168808,3-8
1677084105,168862,1-17
1677084107,168797,1-19
1677084108,168810,1-0
1677084111,168858,6-0
1677084112,168864,5-25
1677084115,168833,3-2
1677084119,168777,4-0
1677084125,168832,2-24
1677084129,168842,3-0
1677084130,168846,2-16
1677084136,168851,4-12
1677084141,168866,1-25
1677084143,168892,6-0
1677084146,168879,6-0
1677084149,168882,2-18
1677084150,168880,6-4
1677084155,168821,6-22
1677084156,168853,4-20
1677084157,168848,3-6
1677084159,168799,1-0
1677084160,168784,6-21
1677084164,168859,4-24
1677084165,168796,4-0
1677084166,168780,2-6
1677084172,168889,6-0
1677084175,168802,4-24
1677084181,168781,6-10
1677084184,168790,1-0
1677084188,168800,2-2
1677084194,168818,4-25
1677084199,168883,3-12
1677084211,168811,4-23
1677084213,168830,2-18
1677084219,168789,4-8
1677084220,168818,4-6
1677084224,168870,6-17
1677084227,168788,5-24
1677084233,168880,6-9
1677084238,168883,3-17
1677084240,168830,2-9
1677084242,168861,4-0
1677084243,168897,5-25
1677084247,168815,1-11
1677084249,168791,1-25
1677084256,168829,4-21
1677084260,168854,3-4
1677084261,168836,4-8
1677084264,168778,4-0
1677084267,168844,1-18
1677084271,168811,4-23
1677084277,168878,6-16
1677084283,168813,6-21
1677084288,168824,3-5
1677084291,168841,2-17
1677084294,168820,1-24
1677084300,168818,4-2
1677084301,168834,4-0
1677084304,168825,3-17
1677084306,168832,2-24
1677084308,168789,4-15
1677084313,168798,5-12
1677084317,168774,2-12
1677084322,168864,5-4
1677084324,168825,4-0
1677084330,168879,6-11
1677084334,168825,4-17
1677084340,168834,4-16
1677084343,168871,1-8
1677084346,168819,6-2
1677084349,168796,4-17
1677084352,168824,3-10
1677084356,168774,2-14
1677084362,168783,4-0
1677084368,168857,3-0
1677084380,168817,5-0
1677084383,168872,5-11
1677084387,168781,6-22
1677084392,168830,2-25
1677084395,168783,4-23
1677084399,168836,4-15
1677084400,168866,1-18
1677084402,168775,3-0
1677084407,168898,2-24
1677084410,168792,4-23
1677084413,168833,3-19
1677084419,168809,3-10
1677084424,168846,2-17
1677084426,168871,1-12
1677084431,168897,2-0
1677084435,168867,6-18
1677084440,168790,1-17
1677084442,168843,4-0
1677084443,168875,0-0
1677084446,168824,3-5
1677084449,168800,0-0
1677084451,168861,4-7
1677084453,168856,5-1
1677084459,168835,1-12
1677084464,168790,1-9
1677084467,168861,4-19
1677084472,168827,4-5
1677084478,168811,5-0
1677084483,168835,1-19
1677084489,168801,2-1
1677084491,168827,4-11
1677084495,168816,5-8
1677084496,168831,4-10
1677084497,168832,2-25
1677084498,168814,3-4
1677084499,168866,1-4
1677084500,168819,6-25
1677084506,168824,3-0
1677084510,168879,6-1
1677084513,168789,4-10
1677084516,168838,4-5
1677084517,168822,2-0
1677084520,168825,4-20
1677084526,168850,1-1
1677084529,168851,4-8
1677084534,168780,2-18
1677084535,168777,4-19
1677084541,168847,2-11
1677084545,168874,3-7
1677084546,168819,6-11
1677084552,168820,1-6
1677084557,168853,4-1
1677084566,168795,6-16
1677084571,168882,2-25
1677084576,168837,3-15
1677084580,168861,4-19
1677084586,168779,1-0
1677084592,168800,6-0
1677084595,168880,4-0
1677084596,168791,1-25
1677084599,168839,0-0
1677084604,168855,6-19
1677084610,168797,1-18
1677084614,168835,1-10
1677084620,168879,6-11
1677084625,168879,6-2
1677084631,168866,1-20
1677084633,168814,3-9
1677084636,168783,4-14
1677084637,168881,6-24
1677084642,168873,3-0
1677084644,168792,4-16
1677084647,168865,4-16
1677084648,168827,4-7
1677084650,168811,3-0
1677084656,168778,4-8
1677084658,168867,6-22
1677084659,168809,3-3
1677084663,168876,5-18
1677084674,168795,6-5
1677084677,168833,3-19
1677084678,168890,4-6
1677084679,168837,3-20
1677084680,168891,3-7
1677084685,168799,1-11
1677084688,168868,1-0
1677084694,168890,4-21
1677084702,168775,3-7
1677084707,168841,2-14
1677084713,168794,6-0
1677084722,168797,1-8
1677084726,168853,4-19
1677084730,168875,6-0
1677084735,168820,1-24
1677084740,168844,1-14
1677084746,168774,2-1
1677084749,168893,3-4
1677084750,168844,1-20
1677084751,168867,6-21
1677084756,168829,4-5
1677084761,168799,1-7
1677084763,168870,6-5
1677084768,168828,3-19
1677084774,168859,4-5
1677084777,168860,6-0
1677084779,168777,4-1
1677084786,168830,2-24
1677084795,168898,2-7
1677084799,168855,4-0
1677084805,168819,6-6
1677084811,168825,4-25
1677084812,168836,0-0
1677084813,168788,5-21
1677084819,168823,0-0
1677084824,168889,0-0
1677084828,168871,0-0
1677084829,168879,6-24
1677084831,168788,5-8
1677084836,168833,3-25
1677084837,168792,4-6
1677084843,168868,1-19
1677084845,168848,6-0
1677084848,168820,1-8
1677084851,168857,3-14
1677084857,168836,6-0
1677084858,168773,3-2
1677084863,168821,2-0
1677084865,168855,4-25
1677084867,168852,3-0
1677084878,168812,2-21
1677084879,168845,6-8
1677084882,168876,5-18
1677084885,168790,1-12
1677084888,168867,6-25
1677084889,168818,0-0
1677084890,168784,6-9
1677084895,168892,6-5
1677084897,168871,4-0
1677084902,168877,6-23
1677084907,168872,5-8
1677084909,168870,6-17
1677084913,168834,4-15
1677084918,168892,6-4
1677084920,168864,5-21
1677084926,168799,1-13
1677084930,168845,6-25
1677084936,168819,6-0
1677084937,168880,4-14
1677084941,168829,4-6
1677084946,168819,2-0
1677084947,168857,3-12
1677084952,168866,1-4
1677084954,168781,6-20
1677084960,168784,6-5
1677084965,168893,5-0
1677084971,168833,3-17
1677084972,168782,1-0
1677084975,168808,0-0
1677084977,168838,4-0
1677084980,168849,4-0
1677084986,168855,4-9
1677084991,168863,3-3
1677084996,168839,5-0
1677084999,168855,5-0
1677085003,168808,6-0
1677085008,168893,5-23
1677085009,168876,5-25
1677085012,168810,1-7
1677085018,168782,1-9
1677085022,168825,4-18
1677085027,168833,3-25
1677085030,168839,5-16
1677085035,168788,5-0
1677085040,168870,6-23
1677085043,168796,4-22
1677085047,168875,6-0
1677085053,168836,6-18
1677085056,168841,2-16
1677085059,168803,6-19
1677085065,168844,1-16
1677085071,168890,4-13
1677085076,168842,3-22
1677085078,168785,4-15
1677085084,168857,5-0
1677085086,168819,2-6
1677085097,168778,4-6
1677085102,168839,5-19
1677085108,168820,4-0
1677085110,168877,6-9
1677085111,168820,4-19
1677085114,168899,3-0
1677085119,168842,3-9
1677085124,168877,6-9
1677085129,168774,2-5
1677085132,168876,5-22
1677085136,168869,6-12
1677085141,168793,5-1
1677085143,168833,4-0
1677085147,168847,2-15
1677085151,168792,4-12
1677085157,168785,4-1
1677085163,168858,6-17
1677085168,168789,4-5
1677085169,168834,4-25
1677085170,168841,2-7
1677085175,168790,1-10
1677085181,168866,1-7
1677085185,168790,1-5
1677085189,168859,0-0
1677085192,168843,4-11
1677085195,168822,2-8
1677085198,168890,4-16
1677085202,168891,3-22
1677085203,168851,4-25
1677085204,168836,6-11
1677085214,168843,4-14
1677085215,168850,1-16
1677085221,168853,4-25
1677085226,168842,3-16
1677085227,168838,4-6
1677085229,168793,1-0
1677085233,168834,0-0
1677085237,168816,4-0
1677085241,168819,2-12
1677085244,168833,4-18
1677085245,168822,2-13
1677085249,168836,1-0
1677085252,168806,3-0
1677085256,168894,4-10
1677085259,168882,2-25
1677085261,168797,1-13
1677085263,168840,0-0
1677085272,168835,1-1
1677085276,168869,6-9
1677085278,168879,6-0
1677085287,168831,0-0
1677085290,168849,4-8
1677085291,168802,4-23
1677085294,168840,6-0
1677085297,168808,6-17
1677085300,168778,4-0
1677085304,168791,1-24
1677085310,168835,1-20
1677085315,168843,5-0
1677085320,168827,4-7
1677085323,168833,4-2
1677085329,168853,4-2
1677085333,168836,1-12
1677085335,168852,3-23
1677085336,168775,3-16
1677085338,168859,3-0
1677085347,168844,1-9
1677085350,168799,1-3
1677085356,168850,1-11
1677085357,168862,1-25
1677085362,168823,6-0
1677085364,168859,3-19
1677085366,168890,4-9
1677085368,168812,2-8
1677085369,168899,3-14
1677085371,168820,4-13
1677085372,168858,6-21
1677085376,168867,6-13
1677085380,168840,6-19
1677085382,168847,3-0
1677085384,168789,4-21
1677085387,168890,5-0
1677085390,168827,2-0
1677085392,168800,6-7
1677085395,168849,4-18
1677085400,168876,0-0
1677085401,168790,1-0
1677085406,168898,2-6
1677085411,168783,4-9
1677085417,168773,3-7
1677085420,168817,0-0
1677085421,168860,6-23
1677085424,168820,4-17
1677085426,168794,6-3
1677085429,168803,6-14
1677085434,168785,4-14
1677085436,168792,4-21
1677085442,168804,2-0
1677085448,168792,3-0
1677085451,168898,5-0
1677085457,168800,6-19
1677085460,168801,2-16
1677085461,168796,4-1
1677085465,168865,4-16
1677085469,168825,4-18
1677085472,168824,3-22
1677085478,168806,6-0
1677085482,168891,3-6
1677085487,168877,6-19
1677085490,168825,4-8
1677085494,168890,5-8
1677085497,168773,2-0
1677085502,168866,1-21
1677085504,168861,4-6
1677085510,168880,4-11
1677085515,168797,1-19
1677085521,168819,2-6
1677085524,168816,4-9
1677085531,168883,3-10
1677085533,168873,1-0
1677085535,168797,2-0
1677085540,168785,4-14
1677085544,168794,6-9
1677085549,168899,3-0
1677085552,168808,6-11
1677085554,168778,4-21
1677085558,168802,4-3
1677085562,168853,4-15
1677085568,168854,3-23
1677085572,168879,6-9
1677085576,168808,6-1
1677085581,168883,3-13
1677085584,168779,1-7
1677085588,168856,5-17
1677085590,168779,1-9
1677085594,168876,6-0
1677085596,168835,1-7
1677085602,168828,3-20
1677085607,168861,4-6
1677085612,168784,6-9
1677085618,168870,6-8
1677085620,168848,6-17
1677085623,168857,5-20
1677085627,168846,2-17
1677085631,168775,3-17
1677085637,168870,6-19
1677085643,168799,6-0
1677085647,168897,2-9
1677085659,168878,2-0
1677085661,168876,6-17
1677085665,168831,2-0
1677085670,168792,3-1
1677085674,168818,5-0
1677085683,168832,2-20
1677085689,168863,0-0
1677085691,168779,1-7
1677085696,168812,2-25
1677085701,168833,2-0
1677085703,168835,1-12
1677085704,168775,4-0
1677085706,168829,2-0
1677085710,168862,1-17
1677085716,168838,4-0
1677085721,168842,3-20
1677085725,168798,0-0
1677085731,168859,3-13
1677085735,168829,2-23
1677085739,168861,4-5
1677085742,168781,6-25
1677085747,168775,4-1
1677085748,168879,6-22
1677085754,168891,3-8
1677085755,168779,1-4
1677085757,168832,2-3
1677085762,168848,5-0
1677085767,168842,3-2
1677085769,168816,4-21
1677085771,168779,5-0
1677085773,168831,2-10
1677085779,168891,3-22
1677085785,168899,3-13
1677085791,168849,4-0
1677085794,168899,3-3
1677085797,168898,5-12
1677085799,168816,4-7
1677085805,168835,1-11
1677085810,168796,4-25
1677085811,168781,6-15
1677085812,168797,2-3
1677085813,168829,2-20
1677085818,168847,6-0
1677085821,168777,6-0
1677085825,168871,1-0
1677085830,168849,4-24
1677085834,168794,6-16
1677085835,168834,5-0
1677085837,168838,4-7
1677085840,168854,2-0
1677085841,168862,1-10
1677085846,168801,2-7
1677085852,168897,2-6
1677085855,168774,2-8
1677085860,168803,6-13
1677085864,168860,6-3
1677085869,168808,6-21
1677085870,168803,6-24
1677085871,168845,6-20
1677085872,168894,4-10
1677085874,168847,6-6
1677085879,168851,0-0
1677085882,168848,5-12
1677085885,168833,2-7
1677085887,168779,5-22
1677085890,168822,2-16
1677085894,168800,6-8
1677085897,168842,3-13
1677085902,168860,4-0
1677085908,168898,5-15
1677085909,168779,5-22
1677085910,168846,2-24
1677085917,168869,6-10
1677085919,168823,6-24
1677085924,168800,6-19
1677085928,168838,4-5
1677085932,168801,6-0
1677085933,168867,6-22
1677085934,168836,1-13
1677085938,168846,2-15
1677085942,168897,2-6
1677085948,168836,1-0
1677085954,168829,2-0
1677085955,168782,1-25
1677085956,168793,1-19
1677085959,168843,5-23
1677085963,168894,4-2
1677085966,168797,2-6
1677085967,168804,5-0
1677085968,168826,0-0
1677085970,168824,3-11
1677085972,168775,3-0
1677085976,168824,3-11
1677085979,168854,2-23
1677085985,168782,1-7
1677085990,168881,6-6
1677085993,168837,3-6
1677085998,168796,4-17
1677085999,168864,3-0
1677086001,168874,2-0
1677086004,168830,2-5
1677086008,168796,4-10
1677086011,168865,4-10
1677086016,168895,0-0
1677086017,168823,6-7
1677086023,168791,1-15
1677086024,168775,3-12
1677086026,168871,1-4
1677086032,168858,6-13
1677086037,168798,1-0
1677086038,168773,2-6
1677086039,168779,5-22
1677086043,168833,2-12
1677086047,168829,2-4
1677086051,168813,6-19
1677086056,168866,1-21
1677086057,168802,4-12
1677086060,168871,1-17
1677086062,168889,3-0
1677086067,168775,3-14
1677086070,168860,4-0
1677086076,168840,6-13
1677086082,168895,4-0
1677086084,168869,6-11
1677086086,168881,6-18
1677086089,168794,6-23
1677086090,168814,3-16
1677086096,168833,2-12
1677086101,168789,4-24
1677086106,168782,1-16
1677086111,168842,3-12
1677086114,168873,1-3
1677086120,168827,2-18
1677086122,168838,4-6
1677086128,168889,3-18
1677086131,168797,2-3
1677086137,168782,1-18
1677086142,168788,5-3
1677086145,168865,4-6
1677086148,168836,1-13
1677086150,168818,5-12
1677086152,168893,5-22
1677086155,168803,6-3
1677086160,168802,4-9
1677086162,168862,1-22
1677086168,168856,5-0
1677086178,168827,2-4
1677086180,168830,2-6
1677086182,168781,6-21
1677086191,168854,2-4
1677086196,168822,0-0
1677086202,168796,4-4
1677086204,168897,2-5
1677086209,168830,2-12
1677086215,168809,4-0
1677086221,168879,6-13
1677086224,168848,2-0
1677086227,168890,5-15
1677086232,168845,6-4
1677086237,168796,4-0
1677086241,168890,5-2
1677086243,168871,1-7
1677086247,168848,2-17
1677086250,168845,1-0
1677086260,168805,0-0
1677086263,168828,3-8
1677086269,168787,0-0
1677086270,168797,0-0
1677086276,168899,3-24
1677086277,168785,4-25
1677086283,168779,0-0
1677086285,168892,6-15
1677086289,168869,6-0
1677086290,168815,1-7
1677086291,168817,2-0
1677086293,168834,6-0
1677086294,168835,1-15
1677086299,168877,6-1
1677086303,168834,6-19
1677086307,168815,4-0
1677086309,168826,5-0
1677086312,168802,4-24
1677086316,168864,3-24
1677086321,168869,6-6
1677086322,168794,6-0
1677086327,168881,6-5
1677086332,168872,0-0
1677086337,168873,1-0
1677086339,168857,0-0
1677086343,168855,0-0
1677086348,168856,3-0
1677086351,168874,2-24
1677086352,168825,4-23
1677086356,168848,2-20
1677086362,168794,6-21
1677086368,168810,3-0
1677086374,168773,2-20
1677086379,168793,1-7
1677086380,168778,4-14
1677086381,168840,6-24
1677086389,168813,6-25
1677086394,168791,1-1
1677086398,168823,0-0
1677086403,168860,4-21
1677086405,168877,6-24
1677086406,168774,2-6
1677086412,168850,1-12
1677086414,168816,4-18
1677086417,168820,0-0
1677086423,168833,4-0
1677086424,168897,2-12
1677086429,168855,5-0
1677086435,168793,1-4
1677086437,168842,0-0
1677086441,168798,1-4
1677086443,168819,2-16
1677086447,168845,3-0
1677086449,168830,4-0
1677086453,168782,1-3
1677086455,168879,6-24
1677086460,168815,4-10
1677086464,168824,3-21
1677086469,168827,2-9
1677086470,168820,1-0
1677086473,168834,6-14
1677086479,168830,4-19
1677086481,168870,6-7
1677086485,168882,4-0
1677086491,168777,4-0
1677086496,168842,1-0
1677086500,168847,6-21
1677086506,168774,2-10
1677086509,168820,1-14
1677086510,168797,1-0
1677086513,168823,2-0
1677086519,168800,6-1
1677086520,168844,1-16
1677086526,168798,1-15
1677086528,168833,4-14
1677086529,168781,6-12
1677086530,168856,3-24
1677086535,168795,6-17
1677086538,168798,1-14
1677086541,168830,4-23
1677086547,168878,2-9
1677086552,168779,2-0
1677086557,168815,4-2
1677086558,168788,5-4
1677086563,168808,6-8
1677086568,168839,5-7
1677086573,168790,1-8
1677086577,168785,4-22
1677086578,168806,6-11
1677086581,168802,2-0
1677086582,168870,6-20
1677086585,168780,0-0
1677086588,168879,5-0
1677086590,168805,5-0
1677086596,168858,6-1
1677086597,168803,6-9
1677086599,168816,4-20
1677086602,168828,3-21
1677086608,168795,6-23
1677086614,168855,5-25
1677086616,168843,5-9
1677086620,168870,6-25
1677086621,168801,1-0
1677086626,168779,2-25
1677086628,168814,3-4
1677086630,168816,4-19
1677086634,168791,1-1
1677086638,168852,4-0
1677086642,168899,3-16
1677086646,168782,4-0
1677086650,168805,5-16
1677086651,168850,1-17
1677086653,168893,5-9
1677086656,168803,6-13
1677086660,168860,4-11
1677086666,168799,6-12
1677086671,168777,4-8
1677086672,168863,5-0
1677086676,168811,0-0
1677086677,168801,1-11
1677086679,168894,5-0
1677086684,168821,2-8
1677086687,168785,3-0
1677086691,168806,6-2
1677086696,168851,5-0
1677086702,168836,1-16
1677086708,168838,4-21
1677086711,168846,0-0
1677086714,168781,6-0
1677086720,168863,3-0
1677086721,168789,4-7
1677086724,168830,3-0
1677086729,168828,6-0
1677086735,168778,4-10
1677086737,168773,2-24
1677086740,168856,0-0
1677086746,168792,0-0
1677086750,168847,6-18
1677086753,168825,4-18
1677086756,168892,6-14
1677086757,168833,5-0
1677086763,168891,3-24
1677086765,168818,5-17
1677086766,168848,2-20
1677086772,168814,3-17
1677086778,168814,3-10
1677086779,168797,1-0
1677086782,168899,3-10
1677086785,168831,1-0
1677086787,168891,3-18
1677086791,168836,1-0
1677086793,168825,4-23
1677086795,168774,2-10
1677086798,168894,5-8
1677086801,168774,2-25
1677086803,168783,4-21
1677086809,168895,0-0
1677086815,168872,1-0
1677086820,168893,5-14
1677086821,168840,6-25
1677086822,168834,6-22
1677086823,168816,4-8
1677086826,168800,6-18
1677086830,168877,2-0
1677086834,168820,1-17
1677086840,168859,3-13
1677086843,168809,3-0
1677086848,168809,3-16
1677086854,168841,2-12
1677086860,168795,6-3
1677086862,168787,1-0
1677086865,168848,2-13
1677086869,168774,2-18
1677086875,168898,5-20
1677086878,168775,3-4
1677086884,168850,1-10
1677086888,168832,2-25
1677086894,168821,2-10
1677086896,168793,1-12
1677086902,168825,4-3
1677086908,168822,1-0
1677086913,168788,5-24
1677086915,168817,2-10
1677086921,168801,1-12
1677086922,168839,5-15
1677086926,168866,3-0
1677086929,168792,1-0
1677086930,168805,5-19
1677086934,168847,6-15
1677086938,168848,2-2
1677086943,168882,4-5
1677086946,168810,3-3
1677086950,168843,5-11
1677086953,168868,5-0
1677086958,168792,1-22
1677086959,168892,6-19
1677086965,168790,5-0
1677086971,168882,4-16
1677086972,168898,5-13
1677086974,168783,4-6
1677086979,168838,4-25
1677086980,168827,2-1
1677086986,168832,2-21
1677086987,168823,2-8
1677086989,168777,6-0
1677086994,168877,6-0
1677086998,168853,4-11
1677087001,168853,4-18
1677087004,168796,6-0
1677087010,168780,6-0
1677087012,168859,3-25
1677087016,168775,3-24
1677087022,168793,1-23
1677087025,168777,6-20
1677087031,168823,2-3
1677087034,168785,3-19
1677087040,168820,1-18
1677087043,168872,1-10
1677087044,168842,1-25
1677087045,168817,4-0
1677087046,168854,2-3
1677087052,168778,4-0
1677087053,168816,3-0
1677087057,168836,1-25
1677087063,168844,1-21
1677087066,168838,4-22
1677087069,168830,3-9
1677087071,168829,2-4
1677087073,168839,5-11
1677087076,168876,6-15
1677087079,168878,2-4
1677087085,168841,2-10
1677087092,168811,5-0
1677087098,168871,3-0
1677087099,168815,4-9
1677087103,168890,5-3
1677087108,168784,6-10
1677087114,168879,5-10
1677087119,168839,5-24
1677087125,168891,6-0
1677087131,168875,6-16
1677087134,168812,2-15
1677087137,168850,1-19
1677087140,168785,4-0
1677087142,168796,6-6
1677087146,168839,5-6
1677087152,168816,3-18
1677087154,168777,6-25
1677087159,168785,4-11
1677087163,168854,2-25
1677087164,168780,6-13
1677087168,168849,4-0
1677087169,168859,3-22
1677087175,168798,0-0
1677087177,168851,5-19
1677087180,168852,5-0
1677087183,168863,3-0
1677087186,168874,2-23
1677087188,168845,3-25
1677087189,168874,2-20
1677087191,168828,6-18
1677087194,168838,4-13
1677087196,168878,3-0
1677087197,168793,2-0
1677087199,168785,4-23
1677087205,168778,4-11
1677087207,168893,5-0
1677087208,168855,5-22
1677087209,168897,2-4
1677087211,168795,6-14
1677087217,168874,2-13
1677087222,168789,6-0
1677087225,168818,0-0
1677087229,168811,5-20
1677087233,168861,2-0
1677087239,168801,1-4
1677087240,168808,5-0
1677087242,168777,6-18
1677087244,168893,5-23
1677087246,168821,3-0
1677087248,168830,3-14
1677087253,168819,2-4
1677087254,168854,2-1
1677087260,168842,1-21
1677087262,168791,3-0
1677087266,168845,3-16
1677087269,168816,3-24
1677087273,168790,5-10
1677087279,168794,6-12
1677087282,168808,5-12
1677087283,168827,2-23
1677087288,168897,2-10
1677087294,168843,4-0
1677087297,168874,2-14
1677087303,168868,5-5
1677087305,168822,1-9
1677087307,168871,3-23
1677087313,168864,3-7
1677087319,168877,6-23
1677087321,168856,4-0
1677087323,168811,5-2
1677087325,168806,6-9
1677087326,168849,4-8
1677087329,168842,1-13
1677087333,168793,2-3
1677087338,168808,3-0
1677087342,168819,2-19
1677087345,168856,4-15
1677087346,168883,3-11
1677087347,168783,4-21
1677087352,168897,2-25
1677087355,168843,4-10
1677087358,168774,2-17
1677087361,168833,5-10
1677087367,168875,6-11
1677087370,168827,2-22
1677087372,168844,1-23
1677087377,168873,1-8
1677087383,168780,6-8
1677087384,168789,1-0
1677087388,168837,3-7
1677087391,168890,5-17
1677087394,168861,4-0
1677087398,168800,6-23
1677087403,168779,2-5
1677087404,168880,4-3
1677087405,168831,1-9
1677087409,168898,5-23
1677087415,168817,4-24
